tour_id,start,end,distance_clean,ascent_clean,descent_clean,time_ascent_clean,time_descent_clean,difficulty,difficulty_calc1,fitness_calc2,leistungskm_calc3,min_clean,max_clean,title,subtitle,link,map,description
6947,46.35072002577494;7.155961329780442,46.321251780717404;7.194851186374746,6.97, 1150 ,na,03:30:00,00:00:00,T2,medium,difficult,18,1155,2294,Von Les Diablerets via Creux de Champ,Refuge de Pierredar 2293 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/refuge-de-pierredar-2147000205/mountain-hiking/von-les-diablerets-via-creux-de-champ-6947/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/refuge-de-pierredar-2147000205/berg-und-alpinwandern/von-les-diablerets-via-creux-de-champ-6947/,"Vom Dorf Les Diablerets auf dm Wandderweg dem Flüsschen entlang bis zur Brücke 1196 m (ab hier Fahrverbot). Weiter entlang des rechten (östlichen) Ufers des Grande Eau bis zu den Chalets der Creux de Champ (1320 m). Der Weg steigt durch den Wald bis zur Alpweide von Prapio (ex Prapioz, 1655 m) an, dann durch den riesigen Hang hindurch und zuletzt über eine Steilstufe zum Refuge de Pierredar."
6812,46.35144079287166;7.154754830517829,46.33859096522592;7.174299844011426,3.12, 1260 , 1260 ,04:00:00,02:30:00,T4-,difficult,difficult,16,1155,1654,"Über den Höhenweg ""Sentier Drudy""",Refuge de Pierredar 2293 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/refuge-de-pierredar-2147000205/mountain-hiking/ueber-den-hoehenweg-sentier-drudy-6812/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/refuge-de-pierredar-2147000205/berg-und-alpinwandern/ueber-den-hoehenweg-sentier-drudy-6812/,Vom Bahnhof Diablerets folgt man direkt der blau-weiss-blauen Markierung in Richtung Pierredar par le Drudy. Für fast 1 ½ Stunden steigt man - noch rot-weiss-roten Markierungen folgend - durch den Wald steil aufwärts. Erst mit Erreichen der Alphütte Lécheré (1653 m) wird der Wald verlassen. Nach Lécheré gelangt man übrigens auch auf einem markierten Bergwanderweg vom Col du Pillon (etwas kürzer).
5461,46.201150019295255;8.683567017721545,46.209494311773064;8.706965521643989,3.16, 940 ,na,02:45:00,00:00:00,T2,medium,difficult,13,618,1559,Von Auressio,Salmone 1559 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/salmone-4059/mountain-hiking/von-auressio-5461/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/salmone-4059/berg-und-alpinwandern/von-auressio-5461/,"Von der Haltestelle Auressio zur Kirche am oberen Dorfrand. Weiter auf dem markierten Bergweg hinauf, teils durch Wald, teils über Lichtungen. Ab rund 880 m nach links hinaus zum Westrücken des Salmone, dem man nun eine Weile folgt. Man gelangt so auf 1400 m zu einer schönen Wiese mit mehreren verfallenen Ställen. Am oberen Rand der Wiese bei einer nächsten Wegkreuzung links hinauf zum Gipfelgrat und auf diesem nach rechts zum Salmone."
5617,46.20950802017689;8.706838069883283,46.194119985148234;8.73645958643793,6.62,na, 1640 ,00:00:00,04:00:00,T3-,medium,na,7,623,1557,Abstieg über die Colma nach Ponte Brolla (VAVM 17),Salmone 1559 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/salmone-4059/mountain-hiking/abstieg-ueber-die-colma-nach-ponte-brolla-vavm-17-5617/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/salmone-4059/berg-und-alpinwandern/abstieg-ueber-die-colma-nach-ponte-brolla-vavm-17-5617/,"Vom Salmone rund 5 Minuten auf dem breiten Rücken westwärts und bei P. 1552 gemäss Wegweiser nach links hinab, bei P. 1479 nochmals nach links und hinab zur Forcla. (Der direkte Abstieg vom Salmone hierher führt durch Vegetation mit dichtem und unwegsamem Unterholz, lohnt sich also nicht.) Nun weiter, meist auf dem Grat, via Testin zur Testa. Etwas später erreicht man die Lichtung von Vii (Invii). Mal im Wald, mal an der Sonne steigt man weiter ab, an Monda vorbei, zum Wegweiser auf 651 m. Hier nach links und in einer langen Traverse taleinwärts bis zur Streccia (627 m). Es besteht auch die Möglichkeit, von Vii direkt via Chilasco und Pianezzo zur Streccia abzusteigen, der Weg ist eine Spur schwieriger und teils ziemlich steil. Von der Streccia gut markiert an einigen Häusern vorbei zu P. 665 und über den schwach ausgeprägten Rücken zur Colma."
5460,46.24939758217549;8.635472036686048,46.232530296816186;8.656480489432195,3.77, 880 ,na,05:00:00,00:00:00,T3,medium,medium,13,1790,1972,Von der Capanna Alpe Canaa (VAVM 16),Salmone 1559 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/salmone-4059/mountain-hiking/von-der-capanna-alpe-canaa-vavm-16-5460/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/salmone-4059/berg-und-alpinwandern/von-der-capanna-alpe-canaa-vavm-16-5460/,"Von der Capanna Alpe Canaa auf gutem Weg zum Passo della Bassa. Nun weiter über den breiten Rücken zu P. 1871. Von dort geht es steil und teils weglos 50 Meter hinab, dann durch die Flanke unterhalb des Grats, rechts an P. 1844 vorbei, zu einem Sattel. Von dort steigt der Weg nach Osten etwas ab, umgeht die Felsausläufer des Pizzo Peloso, führt bald darauf über eine schöne, moorige Hochebene und zuletzt über ein Blockfeld zum Passo della Maggia."
6927,46.00718020777137;7.3418597157314665,46.02936806212639;7.366012881171512,4.34, 1650 , 1650 ,04:30:00,02:30:00,T4-,difficult,difficult,21,1722,3110,De Madzeria (Val de Bagnes) par le versant SW.,Pointe du Vasevay 3354 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/pointe-du-vasevay-9020/mountain-hiking/de-madzeria-val-de-bagnes-par-le-versant-sw-6927/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/pointe-du-vasevay-9020/berg-und-alpinwandern/von-madzeria-val-de-bagnes-durch-die-sw-flanke-6927/,"De Madzeria (place de parc à 1710 m environ), suivre d’abord un vague sentier dans la ligne de pente, il part à gauche et traverse tout le cône de déjection pierreux du Merdenson et fait la jonction au P. 1812 avec le sentier venant de Bonatchiesse. En une multitude de lacets, franchir facilement le ressaut, en un endroit rocheux, pour déboucher à Le Vaserô. Le sentier grimpe rapidement à l’Ecurie de Vasevay. De préférence, peu avant le torrent principal, en choisissant des sentes, remonter la croupe arrondie, située au N du grand dévaloir du Pleureur. A l’altitude d’environ 2400 m, toujours par une trace de sentier, obliquer à gauche puis remonter les pâturages plus pentus qui conduisent à la terrasse de Grand Reuse (2493 m). La pente devient plus raide et est formée de quelques couloirs profonds. Ces obstacles se franchissent par la gauche, dans des gazons. Continuer ensuite en direction du col de Vasevay (3234 m), dans un terrain rocheux et une pente continue."
6934,45.93451832339007;7.098476235697927,45.9255097097099;7.124110465269019,6.8, 1400 , 1150 ,04:15:00,02:30:00,T3-,medium,difficult,21,1600,2771,En boucle depuis La Fouly,Le Basset 2771 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/le-basset-9026/mountain-hiking/en-boucle-depuis-la-fouly-6934/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/le-basset-9026/berg-und-alpinwandern/rundtour-von-la-fouly-6934/,"Du village de la Fouly (1600 m environ), prendre la route de Ferret. Après 300 m, au panneau TP, obliquer à gauche sur la route de l’alpage de la Fouly. Effectuer tous les lacets jusqu’à l’étable Alpage de la Fouly (2125 m). Un sentier remonte les pentes supérieures du pâturage en passant sur une petite crête, ensuite dans les pentes SW. Quelques petits ressauts gazonnés sont équipés de chaînes ou de cordes. Une dernière partie raide, se gravit par la crête séparant deux versants bien différents. L’arrivée au sommet est aussi équipé de cordes."
6773,46.22956303028501;7.6097661622384445,46.20822029641108;7.617729219467356,4.57, 250 ,na,01:15:00,00:00:00,T2,medium,easy,7,2144,2342,Von Tignousa oder St. Luc,Hôtel Weisshorn 2337 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/hotel-weisshorn-2147459917/mountain-hiking/von-tignousa-oder-st-luc-6773/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/hotel-weisshorn-2147459917/berg-und-alpinwandern/von-tignousa-oder-st-luc-6773/,"Man folgt der als Wanderweg gelb markierten, flachen Fahrstrasse bis Combavert. Von da ansteigend auf einem schönen Wanderweg zum Hôtel Weisshorn."
6757,46.86806213679186;8.855897206969866,46.85859198934945;8.870905388480006,2.26,na,na,00:00:00,00:00:00,T3-,medium,na,2,1950,2140,"Vom Klausenpass via Gletschersee und Fisetengrat, Abstieg zum Urner Boden",Chamerstock 2123 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chamerstock-7622/mountain-hiking/vom-klausenpass-via-gletschersee-und-fisetengrat-abstieg-zum-urner-boden-6757/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/chamerstock-7622/berg-und-alpinwandern/vom-klausenpass-via-gletschersee-und-fisetengrat-abstieg-zum-urner-boden-6757/,Vom Klausenpass folgt man dem markierten Wanderweg in östlicher Richtung ansteigend zum Firnband. Kurz vor P. 2164 führen Wegspuren zum Ufer des Gletschersees.
114,46.720674517946605;9.921754528087465,46.710029517721445;9.960572527768793,4.03, 540 ,na,01:30:00,00:00:00,T2,medium,medium,9,2006,2541,From Dürrboden (Davos) through the Dischma. (Normal route),Chamanna da Grialetsch CAS 2542 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chamanna-da-grialetsch-cas-2147000122/mountain-hiking/from-duerrboden-davos-through-the-dischma-114/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/chamanna-da-grialetsch-cas-2147000122/berg-und-alpinwandern/von-duerrboden-davos-durch-das-dischma-114/,"The hut path starts flat from Dürrboden (2004 m), then rises SE across the slopes of Dürrbodenberg into the Furggabach valley and up to Furggasee (2509 m) before crossing the little pronounced Fuorcla da Grialetsch (2536 m) to reach the hut by the second of two small lakes."
115,46.75475251750963;10.024532527785498,46.71002951772116;9.960634527768436,8.11, 690 ,na,02:30:00,00:00:00,T2,medium,medium,15,1826,2541,Von der Flüelapassstrasse durch die Val Grialetsch,Chamanna da Grialetsch CAS 2542 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chamanna-da-grialetsch-cas-2147000122/mountain-hiking/von-der-flueelapassstrasse-durch-die-val-grialetsch-115/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/chamanna-da-grialetsch-cas-2147000122/berg-und-alpinwandern/von-der-flueelapassstrasse-durch-die-val-grialetsch-115/,"Ein Strässchen führt von der Postautohaltestelle Röven (1847 m) an der Flüelapassstrasse zum Talboden hinab und überquert die Susasca auf der Brücke 1880 m. (Der von Susch heraufkommene markierte Bergweg bleibt immer auf der Südseite des Baches.) Bei der Alp d'Immez (1971 m) muss man das bequeme Strässchen verlassen und auf der letzten Brücke zur westlichen Talseite wechseln. Auf Rinderpfaden, zuerst im Talboden, später über den Südosthang des Piz Radönt steigt man zur Hütte auf."
5377,46.6450392918911;9.875590562031611,46.71001691910075;9.960508881705724,12.82, 550 ,na,05:00:00,00:00:00,T2,medium,medium,18,2210,2629,Von der Keschhütte über den Scalettapass,Chamanna da Grialetsch CAS 2542 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chamanna-da-grialetsch-cas-2147000122/mountain-hiking/von-der-keschhuette-ueber-den-scalettapass-5377/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/chamanna-da-grialetsch-cas-2147000122/berg-und-alpinwandern/von-der-keschhuette-ueber-den-scalettapass-5377/,"Zuerst ist der Weg durch das malerische Val da Tschüvel klar vorgegeben. Kurz vor P. 2397 zweigt ein Höhenweg nordostwärts ab und führt ziemlich direkt durch das Val Funtauna zum Scalettapass (2605 m). Abstieg in Richtung Dürrboden bis P. 2209, dann Querung nordostwärts zum Dürrbodenberg. Von dort auf dem Hüttenweg über die Fuorcla da Grialetsch direkt zur Chamanna da Grialetsch CAS (2541 m)."
4535,46.7503986646069;9.947280974247503,46.72691851391675;9.968438756275997,3.88, 600 ,na,03:00:00,00:00:00,T3,medium,medium,10,2331,2785,Von der Flüelapassstrasse über die Fuorcla Radönt,Chamanna da Grialetsch CAS 2542 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chamanna-da-grialetsch-cas-2147000122/mountain-hiking/von-der-flueelapassstrasse-ueber-die-fuorcla-radoent-4535/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/chamanna-da-grialetsch-cas-2147000122/berg-und-alpinwandern/von-der-flueelapassstrasse-ueber-die-fuorcla-radoent-4535/,"Vom Flüelapass südostwärts aufsteigend um den Schwarzchopf herum, dann südwärts am Rande einer Hochebene vorbei hinauf zur Fuorcla Radönt (2786 m)."
6928,46.21496961258708;7.0512300750912065,46.214501930588725;7.061867151439662,1.78, 470 ,na,01:15:00,00:00:00,T2,medium,medium,6,1726,2192,"Von St-Maurice, Morcles oder Les Martinaux",Cabane de la Tourche 2198 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-de-la-tourche-2147000272/mountain-hiking/von-st-maurice-morcles-oder-les-martinaux-6928/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/cabane-de-la-tourche-2147000272/berg-und-alpinwandern/von-st-maurice-morcles-oder-les-martinaux-6928/,"Nach der Barriere auf dem Bergwanderweg zur Alpage du Cretelet. Auf ca. 1980 m folgt der Hüttenweg der Straße bis P. 2036, von dort wieder auf dem Bergwanderweg bis zur Hütte."
5483,46.2247050193608;8.615946017575261,46.24937101937033;8.635503017601392,5.23, 880 ,na,03:00:00,00:00:00,T2,medium,medium,14,994,1843,Von Gresso (Normal route),Capanna Alpe Canaa 1843 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-alpe-canaa-2147444977/mountain-hiking/von-gresso-5483/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/capanna-alpe-canaa-2147444977/berg-und-alpinwandern/von-gresso-5483/,"In Gresso durchs steile Dorf hinauf und auf dem markierten, bequemen Weg zum grosszügig ausgebauten Pian della Crosa. Weiter über einen waldigen Rücken hoch, dann nach rechts zu den Ruinen der Alpe Bassa (1744 m). Dort verzweigt sich der Weg. Wir wählen jenen nach rechts und gelangen rasch zum Passo della Bassa (1804 m), von wo eine waagrechte Querung in rund 30 Minuten zur Hütte führt."
5484,46.26079201934705;8.690616017713271,46.24942801936681;8.635441017606139,7.3, 1500 ,na,04:45:00,00:00:00,T2,medium,difficult,22,329,1842,Von Lodano,Capanna Alpe Canaa 1843 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-alpe-canaa-2147444977/mountain-hiking/von-lodano-5484/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/capanna-alpe-canaa-2147444977/berg-und-alpinwandern/von-lodano-5484/,"Von der Haltestelle Lodano über die Maggia und nach links ins Dorf. Dort gemäss Wegweisern und Markierungen hinauf zur Cappella del Pedro, wo man ins Valle di Lodano einbiegt. Mit nur wenig Steigung hinein zum Maiensäss Castello direkt am Rio di Lodano. Nun nördlich des Bachs allmählich ansteigen und zu einem Tobel (1047 m). Gleich anschliessend folgt ein ruppiger, steiler Abschnitt zur Alpe di Casgeira, dann eine kurze Verschnaufpause und nochmals ein steiles Zickzack bis zum weiten Kessel der Alpe Canaa."
5616,46.271192849657474;8.589168401425075,46.261500464097765;8.596170144682898,2.09, 720 ,na,03:45:00,00:00:00,T4+,difficult,medium,9,1735,2038,Von der Capanna Alzasca über den Pizzo Cramalina (VAVM 15),Capanna Alpe Canaa 1843 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-alpe-canaa-2147444977/mountain-hiking/von-der-capanna-alzasca-ueber-den-pizzo-cramalina-vavm-15-5616/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/capanna-alpe-canaa-2147444977/berg-und-alpinwandern/von-der-capanna-alzasca-ueber-den-pizzo-cramalina-vavm-15-5616/,Von der Capanna Alzasca führt ein weiss-rot-weiss markierter Bergweg durch einen lichten Lärchenwald zum Lago d'Alzasca. Von dort hinauf zum Böcc di Rochett und durch ein waldiges Tälchen auf einem schmalen und teils ausgesetzten Pfad zur Bocchetta di Doia.
1353,46.426921529572866;7.476468538642338,46.42604352937689;7.5147325384433135,4.11, 740 ,na,02:30:00,00:00:00,T2,medium,medium,12,1106,1839,Von der Lenk,Ammertenhütte 1830 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/ammertenhuette-2147000012/mountain-hiking/von-der-lenk-1353/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/ammertenhuette-2147000012/berg-und-alpinwandern/von-der-lenk-1353/,"Von der Bushaltestelle Lenk, Simmenfälle (1105 m) folgt man zuerst dem Wanderweg entlang zu den Simmenfällen. Danach erreicht man wieder den Fahrweg der zum Rezlibärgli führt und folgt diesem. Vor P. 1377 zweigt man nach Norden ab und steigt auf dem Fahrweg ins Ammertetäli. Über diesen und später über den Bergweg erreicht man die Hütte oberhalb der Steilstufe bei Ammerte."
1354,46.44924452918779;7.565121538402504,46.425822529376156;7.51474653844122,6.57, 530 ,na,03:00:00,00:00:00,T3,medium,medium,12,1822,2456,Von der Engstligenalp,Ammertenhütte 1830 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/ammertenhuette-2147000012/mountain-hiking/von-der-engstligenalp-1354/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/ammertenhuette-2147000012/berg-und-alpinwandern/von-der-engstligenalp-1354/,Von der Bergstation der Luftseilbahn Unter dem Birg–Engstligenalp (1962 m) folgt man zuerst dem breiten und markierten Weg hinunter in die Ebene der Engstligenalp. Kurz nach den Hütten bei Läger überquert man den Bach und steigt auf dem Bergweg über Schönbühl zum Ammertepass. Von hier gelangt man zuerst ziemlich steil hinab ins Ammertetäli und erreicht die Hütte oberhalb der Steilstufe.
6922,46.07873967458308;7.082059387367102,46.06173982035668;7.117860542526847,7.08, 1990 , 1880 ,06:00:00,03:45:00,T4,difficult,difficult,27,607,2079,En circuit de Bovernier à Sembrancher par les versants N et E.,Catogne 2597 m,https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/catogne-316/mountain-hiking/en-circuit-de-bovernier-a-sembrancher-par-les-versants-n-et-e-6922/,https://www.sac-cas.ch/de/huetten-und-touren/sac-tourenportal/le-catogne-316/berg-und-alpinwandern/von-bovernier-nach-sembrancher-ueber-die-n-und-e-flanke-6922/,"De la gare de Bovernier, traverser le village jusqu’au P. 621. De ce point, prendre le chemin régulier, zigzagant dans la forêt, en passant au P. 938. Peu avant le Clou il devient sentier, traverse un long couloir avalanche. Du Clou, il est plus irrégulier, tantôt très raide, tantôt en descente afin d’éviter des barres rocheuses. Peu après «Les Tarauds» il traverse à nouveau un large et long couloir. En sortir dans les prairies de l’alpage de Catogne (1809 m). Continuer au-dessus du chalet en suivant l’itinéraire pédestre balisé, jusqu’à la croisée du sentier de traverse du Catogne, signalée par un poteau indicateur au P. 2078 (marqué 2025). Laisser à main droite le chemin de Montagna-Vrya et grimper le raide versant E par des sentes à moutons pour rejoindre l’arête NE."
