link,title,difficulty,distance,elevation_up,elevation_down,duration,speed
https://www.komoot.com/smarttour/4174614,Niederhorn – Berghütte Vorsass loop from Beatenberg,Expert,7.51 mi,"2,700 ft","2,675 ft",05:13,1.4 mph
https://www.komoot.com/smarttour/1220786,On the path by the water – Lauterbrunnen loop from Stechelberg,Intermediate,8.23 mi,450 ft,450 ft,03:31,2.3 mph
https://www.komoot.com/smarttour/4176367,Bachalpsee – Nice view point of Bachalpsee loop from Grindelwald,Intermediate,6.47 mi,"1,575 ft","1,575 ft",03:57,1.6 mph
https://www.komoot.com/smarttour/1219447,Brienzersee – Hinterburgseeli loop from Axalp,Expert,5.01 mi,"1,275 ft","1,275 ft",02:42,1.9 mph
https://www.komoot.com/smarttour/1852216,Erlenpromenade – Grindelwald | Bergpanorama loop from Grindelwald,Intermediate,4.18 mi,850 ft,850 ft,02:09,1.9 mph
https://www.komoot.com/smarttour/4175687,Hardermandli – Aussichtsplattform Harder loop from Interlaken Ost,Intermediate,5.65 mi,"2,375 ft","2,375 ft",04:01,1.4 mph
https://www.komoot.com/smarttour/12253859,First Cliff Walk – First Berg loop from Grindelwald,Expert,11.5 mi,"4,000 ft","4,000 ft",07:06,1.6 mph
https://www.komoot.com/smarttour/5491320,Bachalpsee – First Cliff Walk loop from Grindelwald,Expert,13.8 mi,"4,350 ft","4,350 ft",08:00,1.7 mph
https://www.komoot.com/smarttour/12240455,Erlenpromenade – Grindelwald | Bergpanorama loop from Grindelwald Terminal,Intermediate,5.63 mi,"1,075 ft","1,075 ft",02:50,2.0 mph
https://www.komoot.com/smarttour/1814574,Rehetobel – Kirche Wald AR loop from Rehetobel,Easy,3.98 mi,725 ft,750 ft,01:56,2.1 mph
https://www.komoot.com/smarttour/1814869,Kapelle Maria Lourdes – Fünfländerblick loop from Heiden,Intermediate,4.86 mi,875 ft,875 ft,02:24,2.0 mph
https://www.komoot.com/smarttour/8082419,Rehetobel – Wasserfälle loop from Rehetobel,Easy,3.22 mi,475 ft,500 ft,01:31,2.1 mph
https://www.komoot.com/smarttour/243638,Ausblick – Kaienspitz loop from Heiden,Intermediate,5.41 mi,"1,050 ft","1,050 ft",02:44,2.0 mph
https://www.komoot.com/smarttour/1829003,Restaurant Rossbüchel – Aussicht über den Bodensee loop from Heiden,Intermediate,6.23 mi,975 ft,975 ft,02:59,2.1 mph
https://www.komoot.com/smarttour/1829189,Kaienspitz – Ausblick loop from Heiden,Intermediate,5.85 mi,"1,225 ft","1,225 ft",02:58,2.0 mph
https://www.komoot.com/smarttour/1840726,Aussicht über den Bodensee – Kaienspitz loop from Rehetobel,Intermediate,8.01 mi,"1,550 ft","1,550 ft",03:59,2.0 mph
https://www.komoot.com/smarttour/5522283,Felskopf Teufelskanzel – Chindlistein loop from Heiden,Intermediate,4.73 mi,750 ft,750 ft,02:16,2.1 mph
https://www.komoot.com/smarttour/44212,Ausblick – Waldweg loop from Heiden,Intermediate,4.07 mi,"1,050 ft","1,050 ft",02:10,1.9 mph
https://www.komoot.com/smarttour/1829233,Felskopf Teufelskanzel – Chindlistein loop from Schachen,Intermediate,5.36 mi,"1,125 ft","1,125 ft",02:42,2.0 mph
https://www.komoot.com/smarttour/1814819,Chindlistein – Felskopf Teufelskanzel loop from Heiden,Intermediate,4.44 mi,575 ft,575 ft,02:03,2.2 mph
https://www.komoot.com/smarttour/5516151,Kaienspitz – Blick von Heiden zum Bodensee loop from Grub (AR),Intermediate,6.53 mi,"1,300 ft","1,325 ft",03:19,2.0 mph
https://www.komoot.com/smarttour/188721,St. Anton – Restaurant St.Anton loop from Heiden,Intermediate,9.79 mi,"1,375 ft","1,375 ft",04:37,2.1 mph
https://www.komoot.com/smarttour/4193801,Rathaus Heiden – Felskopf Teufelskanzel loop from Heiden,Intermediate,7.73 mi,"1,025 ft","1,025 ft",03:36,2.2 mph
https://www.komoot.com/smarttour/5519435,Aussicht auf den Bodensee – Ausblick loop from Grub (AR),Intermediate,4.58 mi,925 ft,925 ft,02:17,2.0 mph
https://www.komoot.com/smarttour/1816145,Feuerstelle mit Aussicht – Ruine Grimmenstein loop from Walzenhausen,Intermediate,4.54 mi,"1,150 ft","1,175 ft",02:25,1.9 mph
https://www.komoot.com/smarttour/12282282,Rathaus Heiden – Alpsteinblick loop from Heiden,Intermediate,6.37 mi,"1,325 ft","1,325 ft",03:13,2.0 mph
https://www.komoot.com/smarttour/1829116,"St. Anton – Feuerwehr Museum, St. Anton loop from Rehetobel",Intermediate,4.45 mi,650 ft,650 ft,02:06,2.1 mph
https://www.komoot.com/smarttour/4198847,Blick von Heiden zum Bodensee – Heiden loop from Wienacht-Tobel,Intermediate,5.86 mi,"1,075 ft","1,125 ft",02:55,2.0 mph
https://www.komoot.com/smarttour/8084293,Fünfländerblick – Aussicht über den Bodensee loop from Grub (AR),Intermediate,6.30 mi,"1,100 ft","1,125 ft",03:04,2.1 mph
https://www.komoot.com/smarttour/12193765,"Synagogue, La Chaux-de-Fonds – Vue des Alpes loop from Le Crêt-du-Locle",Expert,14.2 mi,"1,750 ft","1,750 ft",06:33,2.2 mph
https://www.komoot.com/smarttour/1814655,Idylle am Mühlebach – Aussicht auf die Berner Alpen loop from Lüterswil,Intermediate,10.1 mi,"1,000 ft",975 ft,04:32,2.2 mph
https://www.komoot.com/smarttour/1126447,Idylle am Mühlebach – Aussicht auf die Berner Alpen loop from Kyburg-Buchegg,Intermediate,9.93 mi,975 ft,950 ft,04:26,2.2 mph
https://www.komoot.com/smarttour/5476196,Idylle am Mühlebach loop from Kyburg-Buchegg,Intermediate,3.87 mi,475 ft,500 ft,01:47,2.2 mph
https://www.komoot.com/smarttour/8017717,Ballmegg loop from Lüterswil,Easy,3.64 mi,375 ft,375 ft,01:38,2.2 mph
https://www.komoot.com/smarttour/5476102,Aussicht auf die Berner Alpen loop from Lüterswil,Intermediate,5.12 mi,475 ft,450 ft,02:16,2.3 mph
https://www.komoot.com/smarttour/5474741,Aussicht auf die Berner Alpen loop from Aetigkofen,Easy,2.90 mi,200 ft,200 ft,01:15,2.3 mph
https://www.komoot.com/smarttour/12217524,Verwöhne die Augen loop from Lüterswil,Easy,4.28 mi,400 ft,400 ft,01:54,2.2 mph
https://www.komoot.com/smarttour/12219824,Schloss Buchegg – Idylle am Mühlebach loop from Brittern,Intermediate,6.83 mi,"1,000 ft","1,000 ft",03:13,2.1 mph
https://www.komoot.com/smarttour/4169156,Sandsteingrube Buechiberg – Grabenöli loop from Aetigkofen,Intermediate,8.84 mi,875 ft,875 ft,03:58,2.2 mph
https://www.komoot.com/smarttour/5476052,Ballmegg loop from Schnottwil,Intermediate,5.23 mi,650 ft,650 ft,02:24,2.2 mph
https://www.komoot.com/smarttour/1815064,Aussicht – Es ist eine schön im Wald loop from Lüsslingen,Intermediate,5.84 mi,475 ft,475 ft,02:34,2.3 mph
https://www.komoot.com/smarttour/5477992,Es ist eine schön im Wald – Aussicht loop from Lüterkofen,Intermediate,8.63 mi,950 ft,950 ft,03:54,2.2 mph
https://www.komoot.com/smarttour/8021609,Es ist eine schön im Wald – Aussicht loop from Nennigkofen,Intermediate,7.05 mi,575 ft,575 ft,03:06,2.3 mph
https://www.komoot.com/smarttour/5474738,Grabenöli loop from Lüterswil,Easy,3.83 mi,300 ft,300 ft,01:41,2.3 mph
https://www.komoot.com/smarttour/1815085,Es ist eine schön im Wald loop from Lüterkofen,Intermediate,7.73 mi,775 ft,775 ft,03:28,2.2 mph
https://www.komoot.com/smarttour/5476113,Aussicht auf die Berner Alpen loop from Messen,Easy,3.36 mi,475 ft,475 ft,01:34,2.1 mph
https://www.komoot.com/smarttour/8005893,Ruhe geniessen ... loop from Biezwil,Easy,2.03 mi,150 ft,150 ft,00:53,2.3 mph
https://www.komoot.com/smarttour/12221556,Hiking loop from Nennigkofen,Intermediate,5.16 mi,475 ft,475 ft,02:18,2.2 mph
https://www.komoot.com/smarttour/1817023,Aussicht auf die Berner Alpen – Schloss Buchegg loop from Aetigkofen,Intermediate,7.74 mi,725 ft,725 ft,03:27,2.2 mph
https://www.komoot.com/smarttour/8019437,Sandsteingrube Buechiberg loop from Hessigkofen,Easy,4.63 mi,250 ft,250 ft,01:59,2.3 mph
https://www.komoot.com/smarttour/4167014,Weg der drei Kantone – Saalhöhe loop from Rohr,Intermediate,5.32 mi,900 ft,900 ft,02:33,2.1 mph
https://www.komoot.com/smarttour/58323,Böckterflue – Sissacherflue loop from Sissach,Intermediate,6.48 mi,"1,300 ft","1,300 ft",03:19,2.0 mph
https://www.komoot.com/smarttour/8020780,Ausblick Sissach – Sissacherflue loop from Sissach,Intermediate,5.07 mi,"1,100 ft","1,100 ft",02:38,1.9 mph
https://www.komoot.com/smarttour/1840071,Ruine Bischofstein – Sissacherflue loop from Böckten,Intermediate,3.92 mi,800 ft,800 ft,02:00,2.0 mph
https://www.komoot.com/smarttour/529541,Ruine Bischofstein – Aussichtspunkt loop from Sissach,Intermediate,4.41 mi,650 ft,650 ft,02:06,2.1 mph
https://www.komoot.com/smarttour/8020507,Schöner Herbstwaldweg – Sissacherflue loop from Sissach,Intermediate,3.83 mi,"1,050 ft","1,050 ft",02:11,1.8 mph
https://www.komoot.com/smarttour/1839613,Wisenberg – Aussichtsturm Wisenberg loop from Häfelfingen,Intermediate,4.40 mi,850 ft,825 ft,02:11,2.0 mph
https://www.komoot.com/smarttour/529562,Ausblick auf Buus – Ruine Farnsburg loop from Rickenbach,Intermediate,4.44 mi,"1,050 ft","1,050 ft",02:20,1.9 mph
https://www.komoot.com/smarttour/8020662,Hühnersädel – Sissacherflue loop from Böckten,Intermediate,3.47 mi,850 ft,850 ft,01:50,1.9 mph
https://www.komoot.com/smarttour/858162,Kirche Oltingen – Kleiner Wasserfall loop from Anwil,Intermediate,4.88 mi,600 ft,600 ft,02:14,2.2 mph
https://www.komoot.com/smarttour/8018410,Kirche Oltingen – Kleiner Wasserfall loop from Oltingen,Easy,4.04 mi,525 ft,525 ft,01:52,2.2 mph
https://www.komoot.com/smarttour/1833895,Ruine Farnsburg – Restaurant Farnsburg loop from Rickenbach,Intermediate,4.16 mi,725 ft,700 ft,02:01,2.1 mph
https://www.komoot.com/smarttour/5482217,Ruine Homburg – Aussichtsturm Wisenberg loop from Läufelfingen,Expert,6.72 mi,"1,625 ft","1,600 ft",03:39,1.8 mph
https://www.komoot.com/smarttour/12222080,Aussichtsturm Wisenberg – Wisenberg loop from Läufelfingen,Intermediate,5.12 mi,"1,350 ft","1,350 ft",02:45,1.9 mph
https://www.komoot.com/smarttour/4173200,Wisenberg – Aussichtsturm Wisenberg loop from Sommerau,Expert,9.63 mi,"1,925 ft","1,925 ft",04:55,2.0 mph
https://www.komoot.com/smarttour/12222253,Ruine Sissacherfluh loop from Sissach,Intermediate,2.29 mi,450 ft,450 ft,01:10,2.0 mph
https://www.komoot.com/smarttour/1845598,Böckterflue – Sissacherflue loop from Rickenbach,Intermediate,6.80 mi,"1,250 ft","1,225 ft",03:23,2.0 mph
https://www.komoot.com/smarttour/8018701,Ruine Farnsburg – Ausblick auf Buus loop from Hemmiken,Easy,2.93 mi,675 ft,675 ft,01:31,1.9 mph
https://www.komoot.com/smarttour/1833377,Idyllische Wanderwege – Wasserfall Giessen loop from Sommerau,Easy,4.24 mi,400 ft,400 ft,01:53,2.2 mph
https://www.komoot.com/smarttour/858175,Chuebrünneli – Ruine Scheidegg loop from Gelterkinden,Intermediate,7.20 mi,875 ft,875 ft,03:20,2.2 mph
https://www.komoot.com/smarttour/188563,Schottensee – Fünf Seen Wanderung Pizol loop from Vilters,Expert,7.92 mi,"2,775 ft","2,775 ft",05:45,1.4 mph
https://www.komoot.com/smarttour/10894921,Wangsersee – Wildsee loop from Vilters,Expert,9.51 mi,"3,300 ft","3,300 ft",06:12,1.5 mph
https://www.komoot.com/smarttour/1806770,Murgseefurggel – Oberer Murgsee loop from Murg,Expert,8.93 mi,"2,775 ft","2,750 ft",05:53,1.5 mph
https://www.komoot.com/smarttour/5502823,Alp Tschingla – Blick auf die Churfirsten loop from Walenstadtberg,Expert,7.67 mi,"3,050 ft","3,025 ft",04:52,1.6 mph
https://www.komoot.com/smarttour/1795799,Taminaschlucht – Taminaschlucht loop from Bad Ragaz,Expert,8.46 mi,"1,900 ft","1,900 ft",04:36,1.8 mph
https://www.komoot.com/smarttour/1799811,View – Paxmal loop from Walenstadtberg,Intermediate,5.86 mi,"1,825 ft","1,825 ft",03:19,1.8 mph
https://www.komoot.com/smarttour/5505508,View – Paxmal loop from Walenstadt,Expert,11.3 mi,"2,950 ft","2,950 ft",06:07,1.8 mph
https://www.komoot.com/smarttour/1800678,Alp Tschingla – Cliff hiking loop from Walenstadtberg,Expert,5.64 mi,"2,500 ft","2,475 ft",04:08,1.4 mph
https://www.komoot.com/smarttour/1820958,Über dem Wasser – Quinten Au loop from Walenstadt,Expert,10.2 mi,"1,425 ft","1,425 ft",05:17,1.9 mph
https://www.komoot.com/smarttour/1807126,Schöner Abschnitt – Quinten Au loop from Unterterzen,Expert,10.2 mi,"1,475 ft","1,475 ft",05:18,1.9 mph
https://www.komoot.com/smarttour/122649,Hotel Seebenalp – Walensee-Panorama loop from Tannenboden,Expert,11.7 mi,"3,575 ft","3,575 ft",07:17,1.6 mph
https://www.komoot.com/smarttour/12271164,Über dem Wasser – Quinten loop from Walenstadtberg,Expert,10.2 mi,"1,975 ft","1,975 ft",06:03,1.7 mph
https://www.komoot.com/smarttour/2521292,Blick auf Batöni Wasserfälle – Batöni loop from Weisstannen,Intermediate,5.06 mi,"1,750 ft","1,750 ft",03:12,1.6 mph
https://www.komoot.com/smarttour/567757,Aussichtspunkt Pizalun – Pizalun loop from Pfäfers,Intermediate,3.79 mi,800 ft,800 ft,01:58,1.9 mph
https://www.komoot.com/smarttour/8063478,Alp Tschingla – Blick auf die Churfirsten loop from Walenstadt,Expert,12.7 mi,"4,250 ft","4,250 ft",07:34,1.7 mph
https://www.komoot.com/smarttour/5502795,Blick über den Walensee – Schöner Abschnitt loop from Walenstadt,Expert,8.11 mi,"2,650 ft","2,650 ft",05:22,1.5 mph
https://www.komoot.com/smarttour/1020971,Tiefblick zum Walensee – Wunderschöne Höhenwanderung. loop from Tannenboden,Expert,12.6 mi,"2,675 ft","2,675 ft",07:36,1.7 mph
https://www.komoot.com/smarttour/2529177,Taminaschlucht – Taminaschlucht loop from Pfäfers,Intermediate,7.82 mi,"1,750 ft","1,725 ft",04:02,1.9 mph
https://www.komoot.com/smarttour/2522887,Aussicht ins Rheintal – Wangsersee loop from Vilters,Easy,2.42 mi,250 ft,250 ft,01:06,2.2 mph
https://www.komoot.com/smarttour/15403190,Weg durchs Moor – Hüttwilersee loop from Nussbaumen,Easy,3.27 mi,50 ft,50 ft,01:21,2.4 mph
https://www.komoot.com/smarttour/730043,Turm zur Vogelbeobachtung – Hüttwilersee loop from Hüttwilen,Easy,2.77 mi,25 ft,50 ft,01:08,2.4 mph
https://www.komoot.com/smarttour/564064,Panorama Grillstelle – Panoramasicht loop from Stettfurt,Easy,3.39 mi,300 ft,300 ft,01:30,2.2 mph
https://www.komoot.com/smarttour/7200380,Panorama Grillstelle – Panoramasicht loop from Zezikon,Easy,3.41 mi,400 ft,400 ft,01:33,2.2 mph
https://www.komoot.com/smarttour/15414834,Hüttwilersee – Weg durchs Moor loop from Hüttwilen,Easy,3.05 mi,50 ft,50 ft,01:15,2.4 mph
https://www.komoot.com/smarttour/480351,Panoramasicht – Stählibuckturm Frauenfeld loop from Thundorf,Intermediate,8.49 mi,950 ft,950 ft,03:52,2.2 mph
https://www.komoot.com/smarttour/730317,Kartause Ittingen – Weg durchs Moor loop from Warth,Intermediate,10.1 mi,775 ft,775 ft,04:24,2.3 mph
https://www.komoot.com/smarttour/1861840,Stählibuckturm Frauenfeld – Panoramasicht loop from Matzingen,Intermediate,8.34 mi,950 ft,950 ft,03:48,2.2 mph
https://www.komoot.com/smarttour/15400168,Sappeurbrücke über die Murg – Kartause Ittingen loop from Uesslingen,Intermediate,6.20 mi,175 ft,175 ft,02:35,2.4 mph
https://www.komoot.com/smarttour/11067947,Sappeurbrücke über die Murg – Kartause Ittingen loop from Frauenfeld,Intermediate,9.63 mi,375 ft,400 ft,04:03,2.4 mph
https://www.komoot.com/smarttour/730031,Kartause Ittingen loop from Warth,Easy,2.01 mi,325 ft,325 ft,00:57,2.1 mph
https://www.komoot.com/smarttour/15424276,Panoramasicht – Panorama Grillstelle loop from Stettfurt,Easy,3.22 mi,400 ft,400 ft,01:28,2.2 mph
https://www.komoot.com/smarttour/1857242,Stägeliwäg zum Sonnenberg – Panoramasicht loop from Stettfurt,Intermediate,5.86 mi,775 ft,775 ft,02:44,2.1 mph
https://www.komoot.com/smarttour/424085,Hirschweiher – Iisweier loop from Hagenbuch,Intermediate,7.26 mi,525 ft,525 ft,03:10,2.3 mph
https://www.komoot.com/smarttour/1850712,Müliweiher – Schloss Wellenberg loop from Felben-Wellhausen,Intermediate,5.32 mi,825 ft,825 ft,02:31,2.1 mph
https://www.komoot.com/smarttour/564067,Rentiergehege – Stählibuckturm Frauenfeld loop from Underi Bannhalde,Intermediate,4.56 mi,500 ft,525 ft,02:04,2.2 mph
https://www.komoot.com/smarttour/7193370,Biberpfad Start – Biberpfad loop from Pfyn,Easy,2.45 mi,50 ft,50 ft,01:01,2.4 mph
https://www.komoot.com/smarttour/1856947,Kartause Ittingen – Sappeurbrücke über die Murg loop from Warth,Intermediate,6.04 mi,175 ft,175 ft,02:31,2.4 mph
https://www.komoot.com/smarttour/730200,Feldisteg – Altiker Thurbrücke loop from Uesslingen,Intermediate,5.67 mi,75 ft,75 ft,02:19,2.4 mph
https://www.komoot.com/smarttour/7194879,Brücke im Mühletobel – Stählibuckturm Frauenfeld loop from Frauenfeld Marktplatz,Intermediate,5.65 mi,725 ft,725 ft,02:36,2.2 mph
https://www.komoot.com/smarttour/15407088,Weg durchs Moor – Hüttwilersee loop from Stammheim,Intermediate,9.80 mi,225 ft,225 ft,04:03,2.4 mph
https://www.komoot.com/smarttour/7205182,"Galluskapelle, Oberstammheim – Ausichtspunkt mit Grillplatz loop from Stammheim",Intermediate,4.29 mi,625 ft,625 ft,02:01,2.1 mph
https://www.komoot.com/smarttour/1861928,"Ausichtspunkt mit Grillplatz – Galluskapelle, Oberstammheim loop from Kaltenbach",Intermediate,7.25 mi,"1,125 ft","1,125 ft",03:28,2.1 mph
https://www.komoot.com/smarttour/1857407,Steg durch den Schilfgürtel – Nussbaumersee loop from Stammheim,Intermediate,6.39 mi,325 ft,325 ft,02:43,2.3 mph
https://www.komoot.com/smarttour/8239583,"Galluskapelle, Oberstammheim – Schloss Schwandegg loop from Stammheim",Intermediate,7.72 mi,475 ft,475 ft,03:19,2.3 mph
https://www.komoot.com/smarttour/7205167,Hüttwilersee – Weg durchs Moor loop from Stammheim,Intermediate,9.37 mi,525 ft,525 ft,04:01,2.3 mph
https://www.komoot.com/smarttour/1850843,Ausichtspunkt mit Grillplatz loop from Unterstammheim,Easy,2.51 mi,475 ft,475 ft,01:14,2.0 mph
https://www.komoot.com/smarttour/7198451,"Galluskapelle, Oberstammheim loop from Unterstammheim",Easy,3.51 mi,325 ft,325 ft,01:34,2.2 mph
https://www.komoot.com/smarttour/1826114,"Schloss Schwandegg – Galluskapelle, Oberstammheim loop from Stammheim",Intermediate,5.91 mi,300 ft,300 ft,02:31,2.3 mph
https://www.komoot.com/smarttour/7196813,Hinterhütten – Ausichtspunkt mit Grillplatz loop from Unterstammheim,Easy,3.54 mi,525 ft,525 ft,01:40,2.1 mph
https://www.komoot.com/smarttour/1857415,Ausichtspunkt mit Grillplatz loop from Stammheim,Intermediate,5.46 mi,700 ft,700 ft,02:32,2.2 mph
https://www.komoot.com/smarttour/1826097,Hiking loop from Unterstammheim,Intermediate,5.86 mi,300 ft,300 ft,02:30,2.3 mph
https://www.komoot.com/smarttour/1864233,"Galluskapelle, Oberstammheim – Ausichtspunkt mit Grillplatz loop from Oberstammheim",Intermediate,8.60 mi,"1,275 ft","1,250 ft",04:03,2.1 mph
https://www.komoot.com/smarttour/11070278,Chriesbommen loop from Stammheim,Easy,3.65 mi,525 ft,525 ft,01:43,2.1 mph
https://www.komoot.com/smarttour/7204081,"Lichtung im Wald – Galluskapelle, Oberstammheim loop from Oberstammheim",Intermediate,4.85 mi,650 ft,650 ft,02:16,2.1 mph
https://www.komoot.com/smarttour/7198840,"Galluskapelle, Oberstammheim loop from Oberstammheim",Easy,2.79 mi,175 ft,175 ft,01:13,2.3 mph
https://www.komoot.com/smarttour/15421954,Hinterhütten loop from Unterstammheim,Easy,3.71 mi,675 ft,675 ft,01:49,2.1 mph
https://www.komoot.com/smarttour/64929,Bisse du Milieu-Wanderung – Wanderweg loop from Haute Nendaz,Intermediate,6.99 mi,800 ft,775 ft,03:11,2.2 mph
https://www.komoot.com/smarttour/1501552,Bisse du Milieu-Wanderung – Bisse du Milieu - Holzskulptur loop from Haute Nendaz,Intermediate,6.59 mi,"1,100 ft","1,100 ft",03:11,2.1 mph
https://www.komoot.com/smarttour/5433639,Wasserfall – Wanderweg loop from Haute Nendaz,Intermediate,5.86 mi,675 ft,675 ft,02:41,2.2 mph
https://www.komoot.com/smarttour/5434195,Lac de Cleuson – Blick auf Lac de Cleuson loop from Mâche,Expert,12.6 mi,"2,750 ft","2,725 ft",06:55,1.8 mph
https://www.komoot.com/smarttour/520739,Wilde Derborence – Refuge du Lac de Derborence loop from Bollaire,Intermediate,4.62 mi,975 ft,975 ft,02:29,1.9 mph
https://www.komoot.com/smarttour/1501779,Lac de Cleuson – Schön loop from Mâche,Intermediate,7.10 mi,"1,625 ft","1,625 ft",03:42,1.9 mph
https://www.komoot.com/smarttour/710849,Steinpfad auf Bisse de Saxon – Pra da Dzeu loop from Haute Nendaz,Expert,11.0 mi,"2,925 ft","2,925 ft",06:46,1.6 mph
https://www.komoot.com/smarttour/5434133,Flaque d'eau avec des têtards – Picknickplatz mit Feuerstelle loop from Mâche,Intermediate,5.21 mi,"1,450 ft","1,450 ft",02:54,1.8 mph
https://www.komoot.com/smarttour/341207,Lac noir – Dent de Nendaz loop from Mâche,Intermediate,3.33 mi,"1,225 ft","1,225 ft",02:29,1.3 mph
https://www.komoot.com/smarttour/4109306,Hiking loop from Nendaz,Easy,3.96 mi,600 ft,600 ft,01:54,2.1 mph
