source,title,distance,elevation_up,elevation_down,duration,difficulty,fitness,link,dups
komoot,Aareweg-Steg – Attisholz Areal Süd loop from Feldbrunnen,13.43,68.58,76.2,03:28:00,medium,difficult,https://www.komoot.com/smarttour/12219434,"[('Aareweg-Steg – Attisholz Areal Süd loop from Feldbrunnen', 100.0, 399)]"
komoot,Attisholz Areal – Attisholz Areal Süd loop from Luterbach,7.28,53.34,53.34,01:54:00,easy,difficult,https://www.komoot.com/smarttour/1807795,"[('Attisholz Areal – Attisholz Areal Süd loop from Luterbach', 100.0, 400)]"
komoot,Hiking loop from Kriegstetten,4.17,38.1,38.1,02:19:00,medium,difficult,https://www.komoot.com/smarttour/1126505,"[('Hiking loop from Kriegstetten', 100.0, 401)]"
komoot,Entenweiher loop from Derendingen,6.14,15.24,15.24,01:33:00,easy,difficult,https://www.komoot.com/smarttour/4167755,"[('Entenweiher loop from Derendingen', 100.0, 402)]"
komoot,Kraftwerk Flumenthal loop from Luterbach,5.66,22.86,22.86,01:27:00,easy,difficult,https://www.komoot.com/smarttour/735250,"[('Kraftwerk Flumenthal loop from Luterbach', 100.0, 403), ('Kraftwerk Flumenthal loop from Flumenthal', 95.0, 405)]"
komoot,Entenweiher loop from Biberist,11.7,30.48,30.48,02:58:00,medium,difficult,https://www.komoot.com/smarttour/5479110,"[('Entenweiher loop from Biberist', 100.0, 404)]"
komoot,Kraftwerk Flumenthal loop from Flumenthal,4.5,22.86,22.86,01:10:00,easy,difficult,https://www.komoot.com/smarttour/12222458,"[('Kraftwerk Flumenthal loop from Flumenthal', 100.0, 405), ('Kraftwerk Flumenthal loop from Luterbach', 95.0, 403)]"
komoot,Steinhof – Findlinge aus der Steinzeit loop from Steinhof,2.45,30.48,30.48,00:39:00,easy,difficult,https://www.komoot.com/smarttour/370115,"[('Steinhof – Findlinge aus der Steinzeit loop from Steinhof', 100.0, 406)]"
komoot,Aareweg-Steg – St. Ursenkathedrale loop from Zuchwil,4.11,15.24,15.24,01:03:00,easy,difficult,https://www.komoot.com/smarttour/12216928,"[('Aareweg-Steg – St. Ursenkathedrale loop from Zuchwil', 100.0, 407)]"
komoot,Steinhof – Burgäschisee loop from Aeschi,11.36,304.8,304.8,03:19:00,medium,difficult,https://www.komoot.com/smarttour/628262,"[('Steinhof – Burgäschisee loop from Aeschi', 100.0, 408), ('Burgäschisee – Burgäschisee loop from Aeschi', 95.0, 394), ('Burgäschisee – Burgäschisee loop from Aeschi', 95.0, 1633)]"
komoot,Walkingrundi loop from Biberist,4.68,38.1,38.1,01:13:00,easy,difficult,https://www.komoot.com/smarttour/5475204,"[('Walkingrundi loop from Biberist', 100.0, 409), ('Walkingrundi – Entenweiher loop from Biberist', 95.0, 398)]"
komoot,Walkingrundi loop from Zuchwil,9.61,83.82,83.82,02:32:00,medium,difficult,https://www.komoot.com/smarttour/5477590,"[('Walkingrundi loop from Zuchwil', 100.0, 410)]"
komoot,Fußgängerbrücke loop from Schöngrün,7.17,7.62,7.62,01:48:00,easy,difficult,https://www.komoot.com/smarttour/8020182,"[('Fußgängerbrücke loop from Schöngrün', 100.0, 411)]"
komoot,Saalhöhe – Geissflue loop from Pilger,8.54,297.18,297.18,02:37:00,medium,difficult,https://www.komoot.com/smarttour/4167017,"[('Saalhöhe – Geissflue loop from Pilger', 100.0, 412)]"
komoot,Wunderschöner Waldweg – Wasserflue loop from Pilger,6.89,182.88,182.88,02:00:00,easy,difficult,https://www.komoot.com/smarttour/858158,"[('Wunderschöner Waldweg – Wasserflue loop from Pilger', 100.0, 413)]"
komoot,Saalhöhe – Geissflue loop from Hinterbuch,13.52,556.26,556.26,04:19:00,medium,difficult,https://www.komoot.com/smarttour/4172868,"[('Saalhöhe – Geissflue loop from Hinterbuch', 100.0, 414)]"
komoot,Schafmatt – Rohrerplatte loop from Rohr,5.8,220.98,220.98,01:48:00,easy,difficult,https://www.komoot.com/smarttour/12219006,"[('Schafmatt – Rohrerplatte loop from Rohr', 100.0, 415)]"
komoot,Wasserflue – Wunderschöner Waldweg loop from Hinterbuch,12.8,426.72,426.72,03:54:00,medium,difficult,https://www.komoot.com/smarttour/12222133,"[('Wasserflue – Wunderschöner Waldweg loop from Hinterbuch', 100.0, 416)]"
komoot,Fortifikation Hauenstein – Letzte Meter zum Gipfel loop from Eptingen,8.29,320.04,320.04,02:36:00,medium,difficult,https://www.komoot.com/smarttour/4170401,"[('Fortifikation Hauenstein – Letzte Meter zum Gipfel loop from Eptingen', 100.0, 417)]"
komoot,Stauwehr – Aarelauf loop from Erlinsbach,7.54,38.1,38.1,01:56:00,easy,difficult,https://www.komoot.com/smarttour/8017238,"[('Stauwehr – Aarelauf loop from Erlinsbach', 100.0, 418)]"
komoot,Froburg – Aussichtspunkt der Geissflue loop from Hauenstein-Ifenthal,10.3,434.34,434.34,03:23:00,medium,difficult,https://www.komoot.com/smarttour/858171,"[('Froburg – Aussichtspunkt der Geissflue loop from Hauenstein-Ifenthal', 100.0, 419)]"
komoot,Sperrstelle Unter Hauenstein loop from Hauenstein-Ifenthal,7.6,236.22,236.22,02:16:00,medium,difficult,https://www.komoot.com/smarttour/417358,"[('Sperrstelle Unter Hauenstein loop from Hauenstein-Ifenthal', 100.0, 420)]"
komoot,Sperrstelle Unter Hauenstein loop from Eptingen,8.59,259.08,259.08,02:33:00,medium,difficult,https://www.komoot.com/smarttour/8018048,"[('Sperrstelle Unter Hauenstein loop from Eptingen', 100.0, 421)]"
komoot,Saalhöhe – Wasserflue loop from Pilger,21.04,708.66,716.28,06:24:00,difficult,difficult,https://www.komoot.com/smarttour/4173706,"[('Saalhöhe – Wasserflue loop from Pilger', 100.0, 422), ('Saalhöhe – Wasserflue loop from Pilger', 100.0, 2467)]"
komoot,Höchster Punkt im Aargau – Geissflue loop from Rohr,4.93,190.5,190.5,01:32:00,medium,difficult,https://www.komoot.com/smarttour/12222835,"[('Höchster Punkt im Aargau – Geissflue loop from Rohr', 100.0, 423)]"
komoot,Geissflue (Trimbach) – Burgruine Frohburg loop from Hauenstein-Ifenthal,9.24,403.86,403.86,03:00:00,medium,difficult,https://www.komoot.com/smarttour/12219721,"[('Geissflue (Trimbach) – Burgruine Frohburg loop from Hauenstein-Ifenthal', 100.0, 424)]"
komoot,Aare – Stauwehr loop from Erlinsbach,9.06,38.1,38.1,02:19:00,medium,difficult,https://www.komoot.com/smarttour/12218224,"[('Aare – Stauwehr loop from Erlinsbach', 100.0, 425)]"
komoot,Saalhöhe – Höchster Punkt im Aargau loop from Pilger,4.79,137.16,144.78,01:26:00,medium,difficult,https://www.komoot.com/smarttour/8021140,"[('Saalhöhe – Höchster Punkt im Aargau loop from Pilger', 100.0, 426)]"
komoot,Saalhöhe – Rohrerplatte loop from Pilger,6.18,144.78,144.78,01:46:00,easy,difficult,https://www.komoot.com/smarttour/12225502,"[('Saalhöhe – Rohrerplatte loop from Pilger', 100.0, 427)]"
komoot,Aussichtspunkt der Geissflue – Burgruine Frohburg loop from Wisen,7.64,266.7,274.32,02:20:00,medium,difficult,https://www.komoot.com/smarttour/5479682,"[('Aussichtspunkt der Geissflue – Burgruine Frohburg loop from Wisen', 100.0, 428)]"
komoot,Höchster Punkt im Aargau – Geissflue loop from Pilger,8.98,373.38,381.0,02:52:00,medium,difficult,https://www.komoot.com/smarttour/12219622,"[('Höchster Punkt im Aargau – Geissflue loop from Pilger', 100.0, 429)]"
komoot,Schloss Wartenfels – Aussichtspunkt loop from Lostorf,9.32,487.68,487.68,04:13:00,medium,difficult,https://www.komoot.com/smarttour/5482639,"[('Schloss Wartenfels – Aussichtspunkt loop from Lostorf', 100.0, 430)]"
komoot,Chäsloch – Kulturweg Winznau loop from Winznau,5.21,38.1,38.1,01:22:00,easy,difficult,https://www.komoot.com/smarttour/244084,"[('Chäsloch – Kulturweg Winznau loop from Winznau', 100.0, 431)]"
komoot,Aussichtsturm Homberg – Feuerstelle am See loop from Beinwil am See,8.59,327.66,327.66,02:42:00,medium,difficult,https://www.komoot.com/smarttour/367733,"[('Aussichtsturm Homberg – Feuerstelle am See loop from Beinwil am See', 100.0, 432)]"
komoot,Aussichtsturm Homberg – Feuerstelle am See loop from Birrwil,8.91,327.66,327.66,02:48:00,medium,difficult,https://www.komoot.com/smarttour/1829017,"[('Aussichtsturm Homberg – Feuerstelle am See loop from Birrwil', 100.0, 433)]"
komoot,Feuerstelle am See – Schifflände Birrwil loop from Beinwil am See,13.82,106.68,114.3,03:37:00,medium,difficult,https://www.komoot.com/smarttour/4176502,"[('Feuerstelle am See – Schifflände Birrwil loop from Beinwil am See', 100.0, 434), ('Schifflände Birrwil – Feuerstelle am See loop from Beinwil am See', 95.0, 441), ('Schifflände Birrwil – Feuerstelle am See loop from Birrwil', 95.0, 451)]"
komoot,Durch den Wald am See loop from Beinwil am See,5.35,0.0,0.0,01:20:00,easy,difficult,https://www.komoot.com/smarttour/1070402,"[('Durch den Wald am See loop from Beinwil am See', 100.0, 435)]"
komoot,Feuerstelle am See – Hallwillersse-Homberg loop from Beinwil am See,5.3,7.62,7.62,01:20:00,easy,difficult,https://www.komoot.com/smarttour/1820656,"[('Feuerstelle am See – Hallwillersse-Homberg loop from Beinwil am See', 100.0, 436)]"
komoot,Hiking loop from Zetzwil,6.15,182.88,175.26,01:43:00,easy,difficult,https://www.komoot.com/smarttour/1820469,"[('Hiking loop from Zetzwil', 100.0, 437)]"
komoot,Knabenrütihütte – Alpenblick bei klarem Wetter loop from Burg,6.18,190.5,182.88,01:50:00,easy,difficult,https://www.komoot.com/smarttour/5487241,"[('Knabenrütihütte – Alpenblick bei klarem Wetter loop from Burg', 100.0, 438), ('Alpenblick bei klarem Wetter loop from Burg', 95.0, 450)]"
komoot,Findling Hoheliebe – Linde auf Höhenweg loop from Schlossrued,7.5,167.64,167.64,02:07:00,medium,difficult,https://www.komoot.com/smarttour/1828473,"[('Findling Hoheliebe – Linde auf Höhenweg loop from Schlossrued', 100.0, 439)]"
komoot,Aussichtsturm Homberg loop from Birrwil,6.92,190.5,190.5,02:01:00,medium,difficult,https://www.komoot.com/smarttour/1828797,"[('Aussichtsturm Homberg loop from Birrwil', 100.0, 440)]"
komoot,Schifflände Birrwil – Feuerstelle am See loop from Beinwil am See,7.18,7.62,7.62,01:48:00,easy,difficult,https://www.komoot.com/smarttour/12249407,"[('Schifflände Birrwil – Feuerstelle am See loop from Beinwil am See', 100.0, 441), ('Feuerstelle am See – Schifflände Birrwil loop from Beinwil am See', 95.0, 434), ('Schifflände Birrwil – Feuerstelle am See loop from Birrwil', 95.0, 451)]"
komoot,Trostburg loop from Trostburg,7.33,167.64,167.64,02:05:00,medium,difficult,https://www.komoot.com/smarttour/12249259,"[('Trostburg loop from Trostburg', 100.0, 442)]"
komoot,Feuerstelle am See – Durch den Wald am See loop from Birrwil,13.18,53.34,53.34,03:25:00,medium,difficult,https://www.komoot.com/smarttour/1815244,"[('Feuerstelle am See – Durch den Wald am See loop from Birrwil', 100.0, 443)]"
komoot,Kirche – Aussichtsturm Homberg loop from Beinwil am See,15.99,350.52,350.52,04:35:00,medium,difficult,https://www.komoot.com/smarttour/1840643,"[('Kirche – Aussichtsturm Homberg loop from Beinwil am See', 100.0, 444)]"
komoot,Schloss Liebegg – Trostburg loop from Teufenthal,6.83,198.12,198.12,02:01:00,medium,difficult,https://www.komoot.com/smarttour/12242111,"[('Schloss Liebegg – Trostburg loop from Teufenthal', 100.0, 445)]"
komoot,Schlossmuseum Beromünster – Stiftskirche Beromünster loop from Menziken,8.59,99.06,99.06,02:18:00,medium,difficult,https://www.komoot.com/smarttour/4174727,"[('Schlossmuseum Beromünster – Stiftskirche Beromünster loop from Menziken', 100.0, 446)]"
komoot,Aussichtsturm Homberg loop from Leutwil,11.23,266.7,266.7,03:13:00,medium,difficult,https://www.komoot.com/smarttour/1828643,"[('Aussichtsturm Homberg loop from Leutwil', 100.0, 447)]"
komoot,Blick über Menziken – Knabenrütihütte loop from Burg,12.11,327.66,320.04,03:32:00,medium,difficult,https://www.komoot.com/smarttour/1815156,"[('Blick über Menziken – Knabenrütihütte loop from Burg', 100.0, 448)]"
komoot,Knabenrütihütte – Mühleweiher loop from Reinach Lindenplatz,9.09,327.66,327.66,02:46:00,medium,difficult,https://www.komoot.com/smarttour/12240553,"[('Knabenrütihütte – Mühleweiher loop from Reinach Lindenplatz', 100.0, 449)]"
komoot,Alpenblick bei klarem Wetter loop from Burg,7.35,228.6,236.22,02:12:00,medium,difficult,https://www.komoot.com/smarttour/4173340,"[('Alpenblick bei klarem Wetter loop from Burg', 100.0, 450), ('Knabenrütihütte – Alpenblick bei klarem Wetter loop from Burg', 95.0, 438)]"
komoot,Schifflände Birrwil – Feuerstelle am See loop from Birrwil,5.56,76.2,76.2,01:31:00,medium,difficult,https://www.komoot.com/smarttour/1820664,"[('Schifflände Birrwil – Feuerstelle am See loop from Birrwil', 100.0, 451), ('Feuerstelle am See – Schifflände Birrwil loop from Beinwil am See', 95.0, 434), ('Schifflände Birrwil – Feuerstelle am See loop from Beinwil am See', 95.0, 441)]"
komoot,Linner Wasserfall – Linnerlinde loop from Gallenkirch,4.56,76.2,76.2,01:15:00,easy,difficult,https://www.komoot.com/smarttour/5489592,"[('Linner Wasserfall – Linnerlinde loop from Gallenkirch', 100.0, 452)]"
komoot,Linner Wasserfall – Felswände  loop from Zeihen,10.09,243.84,251.46,02:54:00,medium,difficult,https://www.komoot.com/smarttour/180314,"[('Linner Wasserfall – Felswände  loop from Zeihen', 100.0, 453)]"
komoot,Rastplatz Chriesiweg – Ruine Alt-Tierstein loop from Gipf-Oberfrick,7.52,396.24,396.24,03:17:00,medium,difficult,https://www.komoot.com/smarttour/8019943,"[('Rastplatz Chriesiweg – Ruine Alt-Tierstein loop from Gipf-Oberfrick', 100.0, 454)]"
komoot,Ruine Alt-Tierstein – Ruine Alt-Homberg loop from Gipf-Oberfrick,13.94,457.2,457.2,04:13:00,medium,difficult,https://www.komoot.com/smarttour/12215655,"[('Ruine Alt-Tierstein – Ruine Alt-Homberg loop from Gipf-Oberfrick', 100.0, 455), ('Ruine Alt-Homberg – Ruine Alt-Tierstein loop from Gipf-Oberfrick', 95.0, 466)]"
komoot,Rastplatz Chriesiweg – Fricktaler 2 loop from Gipf-Oberfrick,5.61,160.02,160.02,01:39:00,easy,difficult,https://www.komoot.com/smarttour/5478182,"[('Rastplatz Chriesiweg – Fricktaler 2 loop from Gipf-Oberfrick', 100.0, 456)]"
komoot,Ruine Alt-Tierstein – Fricktaler 2 loop from Wittnau,13.19,304.8,304.8,03:45:00,medium,difficult,https://www.komoot.com/smarttour/1848746,"[('Ruine Alt-Tierstein – Fricktaler 2 loop from Wittnau', 100.0, 457)]"
komoot,Rastplatz Chriesiweg – Ruine Alt-Tierstein loop from Frick,17.48,586.74,586.74,05:20:00,difficult,difficult,https://www.komoot.com/smarttour/1848777,"[('Rastplatz Chriesiweg – Ruine Alt-Tierstein loop from Frick', 100.0, 458), ('Ruine Alt-Tierstein – Rastplatz Chriesiweg loop from Frick', 95.0, 463)]"
komoot,Beautiful landscape – Linner Wasserfall loop from Zeihen,10.96,350.52,350.52,03:19:00,medium,difficult,https://www.komoot.com/smarttour/1837272,"[('Beautiful landscape – Linner Wasserfall loop from Zeihen', 100.0, 459)]"
komoot,Ruine Alt-Homberg – Ruine Alt-Tierstein loop from Wittnau,12.19,426.72,426.72,03:46:00,medium,difficult,https://www.komoot.com/smarttour/8017995,"[('Ruine Alt-Homberg – Ruine Alt-Tierstein loop from Wittnau', 100.0, 460)]"
komoot,Aussichtspunkt – Strihe loop from Oberhof,11.57,419.1,419.1,03:32:00,medium,difficult,https://www.komoot.com/smarttour/1846674,"[('Aussichtspunkt – Strihe loop from Oberhof', 100.0, 461)]"
komoot,Wallfahrtskapelle Buschberg – Ruine Alt-Homberg loop from Buschberg,12.05,327.66,327.66,03:32:00,medium,difficult,https://www.komoot.com/smarttour/417369,"[('Wallfahrtskapelle Buschberg – Ruine Alt-Homberg loop from Buschberg', 100.0, 462)]"
komoot,Ruine Alt-Tierstein – Rastplatz Chriesiweg loop from Frick,14.71,434.34,434.34,04:21:00,medium,difficult,https://www.komoot.com/smarttour/12217681,"[('Ruine Alt-Tierstein – Rastplatz Chriesiweg loop from Frick', 100.0, 463), ('Rastplatz Chriesiweg – Ruine Alt-Tierstein loop from Frick', 95.0, 458)]"
komoot,Wallfahrtskapelle Buschberg – Toller Ausblick loop from Anwil,9.17,144.78,144.78,02:31:00,medium,difficult,https://www.komoot.com/smarttour/12222103,"[('Wallfahrtskapelle Buschberg – Toller Ausblick loop from Anwil', 100.0, 464)]"
komoot,Naturschutzgebiet – Wallfahrtskapelle Buschberg loop from Anwil,5.16,91.44,83.82,01:25:00,easy,difficult,https://www.komoot.com/smarttour/1836913,"[('Naturschutzgebiet – Wallfahrtskapelle Buschberg loop from Anwil', 100.0, 465)]"
komoot,Ruine Alt-Homberg – Ruine Alt-Tierstein loop from Gipf-Oberfrick,11.04,457.2,457.2,03:32:00,medium,difficult,https://www.komoot.com/smarttour/12218320,"[('Ruine Alt-Homberg – Ruine Alt-Tierstein loop from Gipf-Oberfrick', 100.0, 466), ('Ruine Alt-Tierstein – Ruine Alt-Homberg loop from Gipf-Oberfrick', 95.0, 455)]"
komoot,"Blaues Wunder – Barfussweg, Volg Sinnespfad loop from Fürberg",3.44,68.58,68.58,00:58:00,easy,difficult,https://www.komoot.com/smarttour/1837246,"[('Blaues Wunder – Barfussweg, Volg Sinnespfad loop from Fürberg', 100.0, 467)]"
komoot,Laufenplatz – Laufenburg (CH) loop from Laufenburg (Baden),10.72,312.42,312.42,03:11:00,medium,difficult,https://www.komoot.com/smarttour/5577372,"[('Laufenplatz – Laufenburg (CH) loop from Laufenburg (Baden)', 100.0, 468), ('Laufenplatz – Laufenburg (CH) loop from Laufenburg', 95.0, 469)]"
komoot,Laufenplatz – Laufenburg (CH) loop from Laufenburg,3.74,22.86,22.86,00:59:00,easy,difficult,https://www.komoot.com/smarttour/8241277,"[('Laufenplatz – Laufenburg (CH) loop from Laufenburg', 100.0, 469), ('Laufenplatz – Laufenburg (CH) loop from Laufenburg (Baden)', 95.0, 468)]"
komoot,Schwertlisturm – Waldhütte Laufenburg loop from Laufenburg,10.93,327.66,327.66,03:16:00,medium,difficult,https://www.komoot.com/smarttour/1835731,"[('Schwertlisturm – Waldhütte Laufenburg loop from Laufenburg', 100.0, 470)]"
komoot,Cheisacherturm – Aussichtspunkt mit Grillplatz loop from Gansingen,7.55,220.98,220.98,02:14:00,medium,difficult,https://www.komoot.com/smarttour/4305555,"[('Cheisacherturm – Aussichtspunkt mit Grillplatz loop from Gansingen', 100.0, 471)]"
komoot,Kraftwerk Klingnau – Aare loop from Koblenz,9.02,30.48,30.48,02:18:00,medium,difficult,https://www.komoot.com/smarttour/1833560,"[('Kraftwerk Klingnau – Aare loop from Koblenz', 100.0, 472)]"
komoot,Aare – Aussichtsturm loop from Döttingen,7.94,22.86,22.86,02:01:00,medium,difficult,https://www.komoot.com/smarttour/1833549,"[('Aare – Aussichtsturm loop from Döttingen', 100.0, 473), ('Aussichtsturm – Aare loop from Döttingen', 95.0, 474)]"
komoot,Aussichtsturm – Aare loop from Döttingen,7.18,22.86,22.86,01:50:00,easy,difficult,https://www.komoot.com/smarttour/4307545,"[('Aussichtsturm – Aare loop from Döttingen', 100.0, 474), ('Aare – Aussichtsturm loop from Döttingen', 95.0, 473)]"
komoot,Kraftwerk Eglisau-Glattfelden – Oberer Turm Kaiserstuhl loop from Kaiserstuhl,9.92,91.44,91.44,02:37:00,medium,difficult,https://www.komoot.com/smarttour/12486896,"[('Kraftwerk Eglisau-Glattfelden – Oberer Turm Kaiserstuhl loop from Kaiserstuhl', 100.0, 475), ('Kaiserstuhl – Oberer Turm Kaiserstuhl loop from Kaiserstuhl', 95.0, 486)]"
komoot,Ein-Mann-Bunker – Steg Schwaderloch loop from Leibstadt,7.13,30.48,30.48,01:49:00,easy,difficult,https://www.komoot.com/smarttour/1839516,"[('Ein-Mann-Bunker – Steg Schwaderloch loop from Leibstadt', 100.0, 476)]"
komoot,Geissberg – Steinbruch Gabenchopf loop from Böttstein,16.59,449.58,457.2,04:53:00,medium,difficult,https://www.komoot.com/smarttour/8233154,"[('Geissberg – Steinbruch Gabenchopf loop from Böttstein', 100.0, 477)]"
